symbol,exchange,date,adjusted close,option symbol,expiration,strike,log(strike),call/put,style,ask,log(ask),bid,log(bid),mean price,log(mean price),iv,volume,log(volume),open interest,log(open interest),stock price for iv,*,delta,vega,gamma,theta,rho
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00013500,03-01-2020,13.5,1.130333768,C,A,1.94,0.28780173,1.68,0.225309282,1.81,0.257678575,0.961013,17,1.230448921,30,1.477121255,14.39,,0.652867,0.013046,0.108769,-0.028861,0.004572
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00013500,03-01-2020,13.5,1.130333768,P,A,1.05,0.021189299,0.71,-0.148741651,0.88,-0.055517328,0.940104,12,1.079181246,534,2.727541257,14.39,,-0.345958,0.013136,0.111589,-0.027693,-0.003188
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00014000,03-01-2020,14,1.146128036,C,A,2.1,0.322219295,1.26,0.100370545,1.68,0.225309282,1.059988,337,2.527629901,717,2.855519156,14.39,,0.594751,0.013695,0.103514,-0.033324,0.004146
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00014000,03-01-2020,14,1.146128036,P,A,1.2,0.079181246,0.87,-0.060480747,1.035,0.01494035,0.883361,65,1.812913357,5164,3.712986234,14.39,,-0.405425,0.013666,0.124868,-0.027308,-0.003697
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00014500,03-01-2020,14.5,1.161368002,C,A,1.67,0.222716471,1.3,0.113943352,1.485,0.171726454,1.08652,25,1.397940009,24,1.380211242,14.39,,0.543324,0.014011,0.103318,-0.034904,0.003817
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00014500,03-01-2020,14.5,1.161368002,P,A,2.01,0.303196057,1.09,0.037426498,1.55,0.190331698,1.063663,22,1.342422681,433,2.636487896,14.39,,-0.4583,0.01402,0.106127,-0.033667,-0.004317
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00015000,03-01-2020,15,1.176091259,C,A,1.76,0.245512668,0.78,-0.107905397,1.27,0.103803721,1.060983,195,2.290034611,114,2.056904851,14.39,*,0.490002,0.01409,0.1064,-0.034255,0.003501
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00015000,03-01-2020,15,1.176091259,P,A,2.18,0.338456494,1.5,0.176091259,1.84,0.264817823,1.060983,67,1.826074803,309,2.489958479,14.39,,-0.510393,0.014123,0.106953,-0.03371,-0.004803
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00015500,03-01-2020,15.5,1.190331698,C,A,1.44,0.158362492,0.94,-0.026872146,1.19,0.075546961,1.153021,29,1.462397998,110,2.041392685,14.39,,0.453349,0.013998,0.097267,-0.036938,0.003215
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00015500,03-01-2020,15.5,1.190331698,P,A,2.75,0.439332694,1.69,0.227886705,2.22,0.346352974,1.105593,48,1.681241237,24,1.380211242,14.39,,-0.553852,0.014067,0.101773,-0.034797,-0.005252
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00016000,03-01-2020,16,1.204119983,C,A,1.19,0.075546961,0.79,-0.102372909,0.99,-0.004364805,1.125191,64,1.806179974,401,2.603144373,14.39,,0.404409,0.013687,0.097464,-0.035236,0.002911
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00016000,03-01-2020,16,1.204119983,P,A,3.15,0.498310554,2.14,0.330413773,2.645,0.422425676,1.16818,24,1.380211242,342,2.534026106,14.39,,-0.588677,0.013854,0.094808,-0.036165,-0.005653
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00016500,03-01-2020,16.5,1.217483944,C,A,1.34,0.127104798,0.57,-0.244125144,0.955,-0.019996628,1.126538,9,0.954242509,58,1.763427994,14.39,*,0.362198,0.013245,0.094198,-0.034121,0.002629
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00016500,03-01-2020,16.5,1.217483944,P,A,3.45,0.537819095,2.44,0.387389826,2.945,0.469085299,1.126538,13,1.113943352,56,1.748188027,14.39,,-0.638692,0.013526,0.094769,-0.033532,-0.006035
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00017000,03-01-2020,17,1.230448921,C,A,1.02,0.008600172,0.75,-0.124938737,0.885,-0.053056729,1.249203,49,1.69019608,361,2.557507202,14.39,,0.3495,0.013079,0.083885,-0.037332,0.002498
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00017000,03-01-2020,17,1.230448921,P,A,3.45,0.537819095,3.05,0.484299839,3.25,0.511883361,1.068977,32,1.505149978,19,1.278753601,14.39,,-0.692295,0.012316,0.093754,-0.029753,-0.006387
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00017500,03-01-2020,17.5,1.243038049,C,A,1.12,0.049218023,0.4,-0.397940009,0.76,-0.119186408,1.13641,64,1.806179974,147,2.167317335,14.39,*,0.288417,0.012062,0.085042,-0.031323,0.002121
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00017500,03-01-2020,17.5,1.243038049,P,A,3.85,0.58546073,3.6,0.556302501,3.725,0.571126277,1.13641,44,1.643452676,2,0.301029996,14.39,,-0.712848,0.012462,0.08556,-0.030669,-0.006664
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00018000,03-01-2020,18,1.255272505,C,A,1.03,0.012837225,0.37,-0.431798276,0.7,-0.15490196,1.216346,64,1.806179974,514,2.710963119,14.39,*,0.275354,0.011796,0.077698,-0.032769,0.002008
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00018000,03-01-2020,18,1.255272505,P,A,4.4,0.643452676,4.05,0.607455023,4.225,0.625826713,1.216346,47,1.672097858,106,2.025305865,14.39,,-0.725625,0.011777,0.07812,-0.032079,-0.006932
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00018500,03-01-2020,18.5,1.267171728,C,A,0.91,-0.040958608,0.44,-0.356547324,0.675,-0.170696227,1.226996,45,1.653212514,43,1.633468456,14.39,*,0.248293,0.011186,0.073042,-0.031339,0.001819
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00018500,03-01-2020,18.5,1.267171728,P,A,4.95,0.694605199,4.35,0.638489257,4.65,0.667452953,1.226996,73,1.86332286,41,1.612783857,14.39,,-0.75279,0.011018,0.073438,-0.030616,-0.007166
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00019000,03-01-2020,19,1.278753601,C,A,0.8,-0.096910013,0.4,-0.397940009,0.6,-0.22184875,1.275955,12,1.079181246,42,1.62324929,14.39,*,0.233574,0.01082,0.067942,-0.031514,0.001705
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00019500,03-01-2020,19.5,1.290034611,C,A,0.73,-0.13667714,0.37,-0.431798276,0.55,-0.259637311,1.360379,1,0,59,1.770852012,14.39,,0.229743,0.010721,0.063141,-0.033279,0.001661
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00020000,03-01-2020,20,1.301029996,C,A,0.76,-0.119186408,0.16,-0.795880017,0.46,-0.337242168,1.360379,123,2.089905111,110,2.041392685,14.39,*,0.207393,0.010107,0.059527,-0.03137,0.001507
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00020000,03-01-2020,20,1.301029996,P,A,6.5,0.812913357,5.6,0.748188027,6.05,0.781755375,1.27087,6,0.77815125,103,2.012837225,14.39,*,-0.816145,0.009444,0.059812,-0.026548,-0.007705
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00020500,03-01-2020,20.5,1.311753861,C,A,0.68,-0.167491087,0.22,-0.657577319,0.45,-0.346787486,1.360379,13,1.113943352,13,1.113943352,14.39,*,0.186885,0.00949,0.055891,-0.029449,0.001365
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00020500,03-01-2020,20.5,1.311753861,P,A,6.9,0.838849091,6,0.77815125,6.45,0.809559715,1.27087,10,1,20,1.301029996,14.39,*,-0.836813,0.008554,0.05554,-0.024555,-0.007801
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00021000,03-01-2020,21,1.322219295,C,A,0.66,-0.180456064,0.11,-0.958607315,0.385,-0.41453927,1.360379,40,1.602059991,72,1.857332496,14.39,*,0.168129,0.008877,0.052281,-0.027544,0.001234
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00021000,03-01-2020,21,1.322219295,P,A,7.35,0.866287339,6.4,0.806179974,6.875,0.837272703,1.27087,10,1,66,1.819543936,14.39,*,-0.855504,0.00767,0.051349,-0.022599,-0.007857
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00022000,03-01-2020,22,1.342422681,C,A,0.63,-0.200659451,0.06,-1.22184875,0.345,-0.462180905,1.360379,2,0.301029996,95,1.977723605,14.39,*,0.135476,0.007689,0.045285,-0.023853,0.001002
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00022500,03-01-2020,22.5,1.352182518,C,A,0.6,-0.22184875,0.14,-0.853871964,0.37,-0.431798276,1.360379,5,0.698970004,49,1.69019608,14.39,*,0.121371,0.007124,0.041957,-0.022098,0.000901
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00023000,03-01-2020,23,1.361727836,C,A,0.57,-0.244125144,0.02,-1.698970004,0.295,-0.530177984,1.360379,5,0.698970004,81,1.908485019,14.39,*,0.108607,0.006582,0.038768,-0.020416,0.000809
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103P00023000,03-01-2020,23,1.361727836,P,A,9.55,0.980003372,7.95,0.900367129,8.75,0.942008053,1.27087,15,1.176091259,6,0.77815125,14.39,*,-0.912925,0.00604,0.036188,-0.015523,-0.007788
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00023500,03-01-2020,23.5,1.371067862,C,A,0.56,-0.251811973,0.09,-1.045757491,0.325,-0.488116639,1.360379,2,0.301029996,20,1.301029996,14.39,*,0.097082,0.006067,0.035733,-0.018816,0.000726
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00024000,03-01-2020,24,1.380211242,C,A,0.53,-0.27572413,0.08,-1.096910013,0.305,-0.515700161,1.360379,25,1.397940009,79,1.897627091,14.39,*,0.086694,0.005579,0.03286,-0.017302,0.00065
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200103C00030000,03-01-2020,30,1.477121255,C,A,0.29,-0.537602002,0.11,-0.958607315,0.2,-0.698970004,1.360379,3,0.477121255,196,2.292256071,14.39,*,0.021202,0.001797,0.010585,-0.00557,0.000163
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00012000,10-01-2020,12,1.079181246,P,A,0.8,-0.096910013,0.31,-0.508638306,0.555,-0.255707017,0.949656,2,0.301029996,324,2.51054501,14.39,*,-0.206715,0.011815,0.074449,-0.018878,-0.002562
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00012500,10-01-2020,12.5,1.096910013,P,A,1.34,0.127104798,0.38,-0.420216403,0.86,-0.065501549,0.949656,30,1.477121255,241,2.382017043,14.39,*,-0.252996,0.012816,0.083413,-0.021131,-0.003149
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00013000,10-01-2020,13,1.113943352,P,A,1.25,0.096910013,0.41,-0.387216143,0.83,-0.080921908,1.050102,1,0,18,1.255272505,14.39,*,-0.31009,0.01429,0.083223,-0.02577,-0.00394
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00013500,10-01-2020,13.5,1.130333768,P,A,1.82,0.260071388,0.54,-0.26760624,1.18,0.071882007,1.06643,32,1.505149978,45,1.653212514,14.39,*,-0.356858,0.015015,0.086697,-0.027662,-0.004554
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00014000,10-01-2020,14,1.146128036,C,A,2.76,0.440909082,1.12,0.049218023,1.94,0.28780173,1.082758,1,0,4,0.602059991,14.39,*,0.59763,0.015695,0.088104,-0.029621,0.005297
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00014000,10-01-2020,14,1.146128036,P,A,2.06,0.31386722,0.44,-0.356547324,1.25,0.096910013,1.082758,17,1.230448921,275,2.439332694,14.39,*,-0.402647,0.015758,0.088624,-0.029121,-0.005144
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00014500,10-01-2020,14.5,1.161368002,C,A,2.59,0.413299764,0.77,-0.113509275,1.68,0.225309282,1.099086,3,0.477121255,29,1.462397998,14.39,*,0.553632,0.016035,0.088678,-0.030688,0.004953
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00014500,10-01-2020,14.5,1.161368002,P,A,2.36,0.372912003,1.29,0.11058971,1.825,0.261262869,1.099086,1,0,27,1.431363764,14.39,,-0.446719,0.016038,0.089171,-0.030159,-0.005739
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00015000,10-01-2020,15,1.176091259,C,A,2.24,0.350248018,1.2,0.079181246,1.72,0.235528447,1.217727,4,0.602059991,25,1.397940009,14.39,,0.521831,0.016157,0.080648,-0.034203,0.0046
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00015000,10-01-2020,15,1.176091259,P,A,2.2,0.342422681,1.65,0.217483944,1.925,0.284430734,0.978212,201,2.303196057,134,2.127104798,14.39,,-0.503542,0.016198,0.101105,-0.027002,-0.006283
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00015500,10-01-2020,15.5,1.190331698,C,A,2,0.301029996,0.99,-0.004364805,1.495,0.174641193,1.177205,1,0,14,1.146128036,14.39,*,0.478547,0.016158,0.083429,-0.033058,0.004303
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00015500,10-01-2020,15.5,1.190331698,P,A,3.15,0.498310554,0.65,-0.187086643,1.9,0.278753601,1.017529,1,0,8,0.903089987,14.39,*,-0.544693,0.016133,0.096614,-0.027887,-0.006852
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00016000,10-01-2020,16,1.204119983,C,A,2.71,0.432969291,0.6,-0.22184875,1.655,0.218797998,1.136684,8,0.903089987,50,1.698970004,14.39,*,0.433907,0.015959,0.085338,-0.031518,0.003976
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00016000,10-01-2020,16,1.204119983,P,A,3.2,0.505149978,1.14,0.056904851,2.17,0.336459734,1.056846,2,0.301029996,56,1.748188027,14.39,*,-0.580861,0.015894,0.091707,-0.028523,-0.007364
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00016500,10-01-2020,16.5,1.217483944,P,A,4.1,0.612783857,2.14,0.330413773,3.12,0.494154594,1.096163,30,1.477121255,2,0.301029996,14.39,,-0.612462,0.015499,0.086684,-0.028971,-0.007827
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00017000,10-01-2020,17,1.230448921,C,A,1.84,0.264817823,0.95,-0.022276395,1.395,0.144574208,1.416633,25,1.397940009,180,2.255272505,14.39,,0.415174,0.015814,0.067853,-0.038848,0.003638
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00017000,10-01-2020,17,1.230448921,P,A,4.3,0.633468456,2.95,0.469822016,3.625,0.559308011,1.186633,4,0.602059991,46,1.662757832,14.39,,-0.629166,0.015686,0.079091,-0.030981,-0.008236
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00018000,10-01-2020,18,1.255272505,C,A,1.29,0.11058971,0.77,-0.113509275,1.03,0.012837225,1.337777,1,0,78,1.892094603,14.39,,0.344082,0.014929,0.067832,-0.034625,0.003116
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00018000,10-01-2020,18,1.255272505,P,A,4.6,0.662757832,3.7,0.568201724,4.15,0.618048097,1.006856,20,1.301029996,38,1.579783597,14.39,,-0.741115,0.013522,0.080049,-0.022305,-0.008989
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00018500,10-01-2020,18.5,1.267171728,C,A,1.49,0.173186268,0.32,-0.494850022,0.905,-0.043351421,1.239701,1,0,16,1.204119983,14.39,*,0.294513,0.013984,0.068565,-0.030057,0.002742
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00019000,10-01-2020,19,1.278753601,C,A,1.52,0.181843588,0.45,-0.346787486,0.985,-0.00656377,1.250072,30,1.477121255,26,1.414973348,14.39,*,0.271415,0.013447,0.06538,-0.029135,0.002537
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00019000,10-01-2020,19,1.278753601,P,A,5.85,0.767155866,4.75,0.67669361,5.3,0.72427587,1.250072,15,1.176091259,65,1.812913357,14.39,,-0.730008,0.013818,0.065796,-0.028405,-0.009632
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00020000,10-01-2020,20,1.301029996,C,A,1.03,0.012837225,0.55,-0.259637311,0.79,-0.102372909,1.427896,1,0,130,2.113943352,14.39,,0.269874,0.013408,0.057076,-0.033159,0.002458
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00020000,10-01-2020,20,1.301029996,P,A,6.95,0.841984805,5,0.698970004,5.975,0.77633791,1.097475,3,0.477121255,38,1.579783597,14.39,,-0.819057,0.010835,0.05992,-0.019615,-0.009921
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00021000,10-01-2020,21,1.322219295,C,A,0.56,-0.251811973,0.25,-0.602059991,0.405,-0.392544977,1.267162,3,0.477121255,19,1.278753601,14.39,*,0.190582,0.011028,0.052896,-0.024203,0.001813
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00021000,10-01-2020,21,1.322219295,P,A,7.8,0.892094603,4.65,0.667452953,6.225,0.794139356,0.975247,7,0.84509804,7,0.84509804,14.39,*,-0.893903,0.007676,0.047601,-0.011894,-0.009462
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00021500,10-01-2020,21.5,1.33243846,C,A,0.5,-0.301029996,0.38,-0.420216403,0.44,-0.356547324,1.296095,1,0,4,0.602059991,14.39,,0.18074,0.010671,0.050042,-0.02395,0.001717
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00022000,10-01-2020,22,1.342422681,C,A,0.47,-0.327902142,0.28,-0.552841969,0.375,-0.425968732,1.278581,1,0,77,1.886490725,14.39,,0.160158,0.009875,0.046946,-0.021863,0.001533
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00023500,10-01-2020,23.5,1.371067862,C,A,0.74,-0.13076828,0.16,-0.795880017,0.45,-0.346787486,1.487208,1,0,3,0.477121255,14.39,*,0.16927,0.010236,0.041834,-0.026342,0.001573
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110C00025000,10-01-2020,25,1.397940009,C,A,1.32,0.120573931,0.02,-1.698970004,0.67,-0.173925197,1.487208,6,0.77815125,20,1.301029996,14.39,*,0.134654,0.008791,0.035929,-0.022619,0.001265
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200110P00025000,10-01-2020,25,1.397940009,P,A,12.95,1.112269768,8.5,0.929418926,10.725,1.030397301,1.060857,107,2.029383778,8,0.903089987,14.39,*,-0.958418,0.003575,0.02251,-0.006005,-0.008242
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00005000,17-01-2020,5,0.698970004,C,A,10.65,1.027349608,8.25,0.916453949,9.45,0.975431809,1.02262,6,0.77815125,10,1,14.39,*,0.999727,0.000046,0.000219,-0.000308,0.004919
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00009000,17-01-2020,9,0.954242509,P,A,0.19,-0.721246399,0.03,-1.522878745,0.11,-0.958607315,1.02262,11,1.041392685,32,1.505149978,14.39,*,-0.051832,0.004796,0.022965,-0.00677,-0.000848
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00010000,17-01-2020,10,1,C,A,4.85,0.685741739,4.45,0.648360011,4.65,0.667452953,1.02262,63,1.799340549,396,2.597695186,14.39,,0.903077,0.007752,0.037116,-0.011417,0.008231
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00010000,17-01-2020,10,1,P,A,0.15,-0.823908741,0.05,-1.301029996,0.1,-1,1.02262,57,1.755874856,11034,4.04273298,14.39,*,-0.096923,0.007752,0.037116,-0.01093,-0.001615
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00011000,17-01-2020,11,1.041392685,C,A,3.95,0.596597096,3.6,0.556302501,3.775,0.576916956,0.946035,25,1.397940009,107,2.029383778,14.39,,0.855119,0.010295,0.053281,-0.013943,0.008413
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00011000,17-01-2020,11,1.041392685,P,A,0.49,-0.30980392,0.2,-0.698970004,0.345,-0.462180905,0.946035,12,1.079181246,5016,3.700357528,14.39,*,-0.144881,0.010295,0.053281,-0.013407,-0.002417
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00012000,17-01-2020,12,1.079181246,C,A,3.5,0.544068044,2.88,0.459392488,3.19,0.503790683,1.050546,78,1.892094603,310,2.491361694,14.39,,0.76448,0.013905,0.064806,-0.020669,0.007704
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00012000,17-01-2020,12,1.079181246,P,A,0.65,-0.187086643,0.46,-0.337242168,0.555,-0.255707017,0.883948,81,1.908485019,989,2.995196292,14.39,,-0.212061,0.013145,0.072863,-0.015975,-0.00328
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00013000,17-01-2020,13,1.113943352,C,A,3.1,0.491361694,2.21,0.344392274,2.655,0.424064525,1.093589,14,1.146128036,139,2.1430148,14.39,,0.681756,0.016124,0.072192,-0.024839,0.007057
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00013000,17-01-2020,13,1.113943352,P,A,1.1,0.041392685,0.76,-0.119186408,0.93,-0.031517051,0.897115,246,2.390935107,852,2.930439595,14.39,,-0.306038,0.015926,0.08695,-0.019591,-0.004754
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00014000,17-01-2020,14,1.146128036,C,A,2.49,0.396199347,1.81,0.257678575,2.15,0.33243846,1.094764,105,2.021189299,642,2.807535028,14.39,,0.601383,0.017444,0.078017,-0.026841,0.006415
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00014000,17-01-2020,14,1.146128036,P,A,1.64,0.214843848,1.34,0.127104798,1.49,0.173186268,0.953144,272,2.434568904,2261,3.354300562,14.39,,-0.402718,0.017559,0.090402,-0.022943,-0.006323
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00015000,17-01-2020,15,1.176091259,C,A,1.78,0.250420002,1.6,0.204119983,1.69,0.227886705,1.075139,532,2.725911632,1305,3.115610512,14.39,,0.520365,0.018006,0.082,-0.02717,0.005719
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00015000,17-01-2020,15,1.176091259,P,A,2.27,0.356025857,2.05,0.311753861,2.16,0.334453751,1.009947,179,2.252853031,6817,3.833593294,14.39,,-0.487307,0.017988,0.087887,-0.024983,-0.007774
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00016000,17-01-2020,16,1.204119983,C,A,1.8,0.255272505,1.27,0.103803721,1.535,0.18610838,1.184266,665,2.822821645,1887,3.2757719,14.39,,0.462368,0.017949,0.074209,-0.029772,0.005048
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00016000,17-01-2020,16,1.204119983,P,A,3.5,0.544068044,2.68,0.428134794,3.09,0.489958479,1.167332,416,2.619093331,17216,4.235932254,14.39,,-0.541067,0.018137,0.075731,-0.028745,-0.009033
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00017000,17-01-2020,17,1.230448921,C,A,1.56,0.193124598,1.17,0.068185862,1.365,0.135132651,1.253505,210,2.322219295,1979,3.296445794,14.39,,0.412115,0.01759,0.068708,-0.030846,0.004503
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00017000,17-01-2020,17,1.230448921,P,A,3.95,0.596597096,3.3,0.51851394,3.625,0.559308011,1.067149,186,2.269512944,2835,3.452553063,14.39,,-0.628469,0.017477,0.079049,-0.02492,-0.010118
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00018000,17-01-2020,18,1.255272505,C,A,1.43,0.155336037,1,0,1.215,0.084576278,1.309629,599,2.777426822,2533,3.40363519,14.39,,0.369072,0.017049,0.063742,-0.031211,0.00404
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00018000,17-01-2020,18,1.255272505,P,A,5.1,0.707570176,4.05,0.607455023,4.575,0.660391098,1.17718,55,1.740362689,1043,3.018284308,14.39,,-0.662597,0.016074,0.06927,-0.026544,-0.011009
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00019000,17-01-2020,19,1.278753601,C,A,1.25,0.096910013,0.81,-0.091514981,1.03,0.012837225,1.323952,619,2.791690649,1119,3.048830087,14.39,,0.324103,0.016247,0.060085,-0.030052,0.003584
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00019000,17-01-2020,19,1.278753601,P,A,5.75,0.759667845,5,0.698970004,5.375,0.730378469,1.173521,1,0,359,2.555094449,14.39,,-0.715351,0.015383,0.064569,-0.024462,-0.011826
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00020000,17-01-2020,20,1.301029996,C,A,0.98,-0.008773924,0.75,-0.124938737,0.865,-0.062983893,1.330458,666,2.823474229,26908,4.429881419,14.39,,0.282732,0.015284,0.056249,-0.028399,0.00316
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00020000,17-01-2020,20,1.301029996,P,A,6.4,0.806179974,6.05,0.781755375,6.225,0.794139356,1.180153,57,1.755874856,29716,4.47299035,14.39,,-0.759279,0.014543,0.059053,-0.022497,-0.012455
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00021000,17-01-2020,21,1.322219295,C,A,0.98,-0.008773924,0.59,-0.229147988,0.785,-0.105130343,1.376643,833,2.920645001,1036,3.015359755,14.39,,0.256539,0.014557,0.051776,-0.027976,0.002867
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00021000,17-01-2020,21,1.322219295,P,A,8.1,0.908485019,6.3,0.799340549,7.2,0.857332496,1.258657,7,0.84509804,156,2.193124598,14.39,,-0.77639,0.013582,0.053161,-0.022997,-0.01307
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00022000,17-01-2020,22,1.342422681,C,A,0.85,-0.070581074,0.48,-0.318758763,0.665,-0.177178355,1.381754,25,1.397940009,2418,3.383456297,14.39,,0.224455,0.013535,0.047962,-0.0261,0.00253
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00022000,17-01-2020,22,1.342422681,P,A,8.95,0.951823035,7.5,0.875061263,8.225,0.915135907,1.367787,14,1.146128036,169,2.227886705,14.39,,-0.781167,0.013833,0.048351,-0.024714,-0.013703
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00023000,17-01-2020,23,1.361727836,C,A,0.75,-0.124938737,0.45,-0.346787486,0.6,-0.22184875,1.414938,290,2.462397998,942,2.974050903,14.39,,0.203493,0.012784,0.044238,-0.025237,0.002296
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117P00023000,17-01-2020,23,1.361727836,P,A,9.8,0.991226076,8.7,0.939519253,9.25,0.966141733,1.470166,189,2.276461804,351,2.545307116,14.39,,-0.784547,0.012769,0.044575,-0.026332,-0.014321
UVXY,NYSEArca,12-12-2019,14.45,UVXY  200117C00024000,17-01-2020,24,1.380211242,C,A,0.8,-0.096910013,0.37,-0.431798276,0.585,-0.232844134,1.466409,79,1.897627091,725,2.860338007,14.39,*,0.190342,0.012277,0.040993,-0.025111,0.00214
